"","id","time","target","weekday","month","social","travel","unknown","utilities","weather","call","arousal","valence","mood","count","screen","sms","activity","builtin","communication","entertainment","finance","game","office","other"
"516","AS14.16",2014-04-07,7,1,4,97.586,1.9776,0,3.8276,1.044,1.8,-0.313333333333333,0.826666666666667,6.52,4.6,3106.1992000103,0.8,0.0948545202884534,254.3008,563.9918,500.7948,4.0132,0,0,13.475
"517","AS14.16",2014-04-08,6.4,2,4,121.4364,1.9776,0,3.8276,1.044,1,-0.313333333333333,0.826666666666667,6.64,4.6,1820.09500002861,1,0.106043057614105,292.7472,624.4426,511.0544,13.069,0,0,13.475
"518","AS14.16",2014-04-09,7.2,3,4,113.165,1.9776,0,3.8276,1.044,2.6,-0.113333333333333,0.893333333333333,6.67,4.8,1793.78620004654,1.2,0.111550195557002,286.3882,566.6046,510.8516,13.069,0,0,10.044
"519","AS14.16",2014-04-10,6.6,4,4,52.7894,0,0,3.8276,1.044,2,-0.173333333333333,0.933333333333333,6.87,4.8,1444.22259998321,0.4,0.130767398747481,164.1492,232.417,67.6078,11.2664,0,0,4.6268
"520","AS14.16",2014-04-11,7,5,4,93.24,0,0,3.8276,1.044,2.4,-0.133333333333333,0.933333333333333,6.79,4.8,1621.69280004501,0.6,0.139147290903971,175.7318,250.7172,61.8132,28.806,32.5966,0,4.6388
"521","AS14.16",2014-04-12,7,6,4,90.4048,0,0,0,0,2.4,0.2,0.933333333333333,6.84,5,1372.30060005188,0.6,0.107086519968157,111.0772,233.9214,32.87,28.806,32.5966,0,4.0292
"522","AS14.16",2014-04-13,6.4,0,4,66.4094,0,0,0,0,3.2,0.49,0.933333333333333,6.84,4.8,933.385400009156,0.4,0.089803140381355,70.5612,152.3184,22.6104,19.7502,32.5966,0,4.0292
"523","AS14.16",2014-04-14,7,1,4,75.674,0,0,0,0,1.8,0.39,0.9,6.84,4.8,954.394600009919,0.6,0.0909146893071454,80.0904,152.9204,22.6104,19.7502,32.5966,0,5.2396
"524","AS14.16",2014-04-15,6.6,2,4,76.8156,0,0,0,0,2.4,0.65,0.9,6.8,4.8,356.557600069046,0.6,0.0497120691311089,101.0262,167.4948,22.6104,17.5396,32.5966,0,5.2396
"525","AS14.16",2014-04-16,7.25,3,4,39.3778,0,0,0,0,2,0.73,0.8,6.8,4.8,139.441200017929,0.8,0.0338343414767833,94.0188,111.891,0,0,0,0,2.2132
"526","AS14.16",2014-04-17,7,4,4,35.5438,0,0,0,0,2.4,0.78,0.8,6.85,4.6,208.750000238418,1.6,0.0535149418329576,130.9646,91.1646,0,0,0,0,3.6364
"527","AS14.16",2014-04-18,6.8,5,4,38.3716,0,0,0,0,2.2,0.41,0.8,6.85,4.8,294.005600214005,1.6,0.0828038982070432,159.3598,122.0308,0,20.482,0,0,6.2762
"528","AS14.16",2014-04-19,7.2,6,4,66.6008,0,0,0,0,2,0.41,0.9,6.93,4.8,697.383400011062,2,0.0756599979306128,197.0292,236.8784,223.6284,20.482,0,0,5.0658
"529","AS14.16",2014-04-20,7,0,4,65.4592,0,0,0,0,1.6,0.57,0.9,6.97,4.8,656.89599995613,2.2,0.105642888429808,162.637,220.4846,223.6284,20.482,0,0,5.0658
"530","AS14.16",2014-04-21,7.25,1,4,58.426,0,0,0,0,1.4,0.716666666666666,1,7.05,4.4,656.069199943542,2,0.0956428884298077,138.2598,209.855,223.6284,20.482,0,0,5.0658
"531","AS14.16",2014-04-22,6.6,2,4,46.9856,0,0,0,0,1,0.666666666666666,1,7.05,4.4,662.835199737548,1.2,0.069887024274406,154.0646,242.573,236.1334,20.482,0,0,5.4584
"532","AS14.16",2014-04-23,7.25,3,4,64.2998,0,0,0,0,0.4,0.946666666666666,0.96,6.97,4.4,755.451599550247,1.4,0.0515868564671226,155.3974,359.9464,277.019,0,0,0,2.8186
"533","AS14.16",2014-04-24,5.4,4,4,30.4108,0,0,0,0.802,1.2,1.09666666666667,0.96,7.06,4.2,589.358599710465,0.8,0.0660426790554753,169.5786,410.0146,53.3906,27.986,0,0,4.6256
"534","AS14.16",2014-04-25,7.2,5,4,30.4108,0,0,0,0.802,1.4,0.736666666666666,0.72,6.7,4.2,827.300599718095,0.8,0.0319772969737888,183.7596,460.8968,122.4022,27.986,0,0,4.6256
"535","AS14.16",2014-04-26,6.75,6,4,34.901,0,0,0,0.802,2.8,0.59,0.72,6.74,4.6,894.03959965706,3,0.0490227515192434,220.3508,464.7134,122.4022,27.986,0,0,4.6256
"536","AS14.16",2014-04-27,7.2,0,4,28.237,0,0,0,0.802,2.8,0.49,0.72,6.64,4.6,757.296799707414,3.6,0.118165429493443,147.795,378.3694,109.8972,27.986,0,0,2.8162
"537","AS14.16",2014-04-28,8,1,4,8.095,0,0,0,0.802,3.2,0.29,0.76,6.76,4.6,629.272599840165,3.4,0.131530041149606,130.3328,267.668,69.0116,27.986,0,0,2.8162
"538","AS14.16",2014-04-29,7,2,4,38.113,0,0,0,0,4,0.34,0.76,6.91,4,411.40059990883,3.4,0.152746257365822,72.1338,105.282,69.0116,0,0,0,1.0092
"539","AS14.16",2014-04-30,7,3,4,50.9564,0,0,0,0,4.8,0.28,1,7.23,3.8,430.560399961472,4,0.15718534545165,151.3428,198.596,84.1002,26.5334,0,0,2.4136
"540","AS14.16",2014-05-01,7,4,5,46.4662,0,0,0,0,4,0.24,1,7.19,3.8,511.172200107574,1.6,0.148073183966105,119.907,281.1712,93.2714,26.5334,0,0,3.4182
"541","AS14.16",2014-05-02,8,5,5,46.4662,0,0,0,0,5.4,0.14,1,7.24,4,525.178600120544,1.4,0.097981693666281,140.9846,275.079,93.2714,26.5334,0,0,2.409
"542","AS14.17",2014-03-09,7.2,0,3,0,0,0,0,0,1.4,0.563333333333333,1.17666666666667,7.47,3.6,0,0.2,0.119122540322463,0,0,0,0,0,0,0
"543","AS14.17",2014-03-10,7.33333333333333,1,3,0,0,0,0,0,1.4,0.623333333333333,0.976666666666666,7.51,4.2,0,0.2,0.119122540322463,0,0,0,0,0,0,0
"544","AS14.17",2014-03-11,6.2,2,3,0,0,0,0,0,1.2,0.623333333333333,0.843333333333333,7.37666666666667,4.2,0,0,0.119122540322463,0,0,0,0,0,0,0
"545","AS14.17",2014-03-12,6.4,3,3,0,0,0,0,0,1,0.523333333333333,0.773333333333333,7.16666666666667,4.4,0,0,0.119122540322463,0,0,0,0,0,0,0
"546","AS14.17",2014-03-13,7.25,4,3,0,0,0,0,0,1,0.413333333333333,0.613333333333333,6.94666666666667,4.6,0,0,0.119122540322463,0,0,0,0,0,0,0
"547","AS14.17",2014-03-14,8,5,3,0,0,0,0,0,1,0.483333333333333,0.603333333333333,6.87666666666667,4.4,0,0.4,0.119122540322463,0,0,0,0,0,0,0
"548","AS14.17",2014-03-26,7.2,3,3,1437.414,178.017,0,13.8262,0,0.8,0.633333333333333,0.853333333333333,7.34,4.4,6426.72359986305,0.2,0.132453624970359,4940.5546,4693.9942,1544.3248,0,0,63.7056,57.4654
"549","AS14.17",2014-03-27,7.2,4,3,1405.6652,178.017,0,30.9164,0,1.2,0.513333333333333,0.813333333333333,7.3,4.4,6796.94500026703,0.2,0.112566158687909,1203.066,3640.9614,1879.1664,0,0,53.8644,71.0168
"550","AS14.17",2014-03-28,7.2,5,3,1434.5896,217.7056,0,27.4912,0,1.2,0.513333333333333,0.773333333333333,7.26,4.4,6766.22740039825,0.2,0.0921388747512614,937.4904,2623.9634,1953.1336,0,0,53.8644,51.3222
"551","AS14.17",2014-03-29,6.8,6,3,1356.0232,256.6472,0,27.4912,0,1.4,0.473333333333333,0.813333333333333,7.22,4.4,7557.48540067673,0,0.128327700368427,532.816,2850.6816,1682.2146,0,0,59.8886,85.1172
"552","AS14.17",2014-03-30,8,0,3,1607.6276,157.7128,0,19.0634,0,2.2,0.46,0.8,7.18,4.8,6315.14280099869,0.2,0.136303595846798,473.24,2647.0918,1873.8886,4.216,0,59.8886,86.9092
"553","AS14.17",2014-03-31,7.25,1,3,1355.335,169.6658,0,17.0902,0,2.2,0.56,0.8,7.28,4.6,5733.82620100975,0.2,0.125565728783433,469.9028,2450.6706,1515.5584,4.216,0,6.0242,87.949
"554","AS14.17",2014-04-01,7.4,2,4,1615.539,1808.5872,0,21.0168,0,1.8,0.62,0.84,7.29,4.4,5485.03700098991,0.2,0.13145551972806,456.3116,2413.7004,1087.9668,4.216,0,6.0242,181.6144
"555","AS14.17",2014-04-02,7.5,3,4,1538.0338,1783.51,0,22.8802,0,2.6,0.66,0.92,7.33,4.4,5448.09180092812,0.6,0.142684164590072,533.9982,2242.4054,1102.9152,4.216,0,163.9702,232.3684
"556","AS14.17",2014-04-03,7.2,4,4,1597.6714,1747.6308,0,37.1214,0,2.6,0.59,0.87,7.39,4.2,5042.39980068207,0.6,0.110512131542896,684.2136,1610.9904,1288.328,4.216,0,191.3048,229.1342
"557","AS14.17",2014-04-04,7,5,4,1381.0544,1734.221,0,41.1362,0,1.2,0.51,0.95,7.47,4.2,5393.2522005558,0.6,0.0934951746804751,850.2268,1806.1382,1413.2476,0,0,198.5534,265.5398
"558","AS14.17",2014-04-05,7,6,4,1589.2022,1722.268,0,41.1362,0,1.4,0.19,0.91,7.27,4.6,6184.59960098267,0.8,0.123795711561894,881.0586,1887.403,1792.2582,0,0,211.9652,267.9564
"559","AS14.17",2014-04-06,7.25,0,4,1114.973,86.5152,0,20.1194,0,2,0.13,0.91,7.22,4.8,5868.01580085754,1.4,0.142026460782487,822.3334,1945.5216,1761.5438,0,0,211.9652,160.3804
"560","AS14.17",2014-04-07,7,1,4,1000.0102,58.959,0,18.256,0,1.2,0.06,0.96,7.19,4.6,5491.75700054169,1.2,0.120048794191885,641.4104,1272.889,1704.0496,0,0,54.0192,120.829
"561","AS14.17",2014-04-08,7,2,4,954.2494,28.8482,0,4.0148,0,1,0.21,1.01,7.09,4.4,5742.04000072479,1.2,0.111813363811538,449.3154,1302.7368,1593.4084,0,0,20.6604,87.8696
"562","AS14.17",2014-04-09,7,3,4,942.9632,59.7098,41.3874,3.2098,0,1.4,0.25,1.01,7.05,4.4,6361.52080039978,1.2,0.0921857565702945,656.7718,1435.0502,1606.943,0,0,194.4154,52.0966
"563","AS14.17",2014-04-10,6.75,4,4,874.9896,112.8654,41.3874,4.016,0,1.2,0.42,1.05,7.05,4.2,6794.80119996071,1,0.0820648393912245,717.2416,1635.198,2099.7262,0,0,256.644,61.5656
"564","AS14.17",2014-04-11,7.2,5,4,1181.8784,144.2946,41.3874,4.016,0,0.6,0.58,1.05,7,4,7569.83979978561,0.4,0.0643916565180613,782.7632,1948.6498,2447.617,0,0,266.8944,90.156
"565","AS14.17",2014-04-12,7.2,6,4,1361.6834,172.5164,41.3874,15.5042,0,0.6,0.61,1,6.99,4.2,7550.11399989128,0.2,0.0984887747209757,967.7412,1913.7256,2273.293,0,0,266.8944,77.8074
"566","AS14.17",2014-04-13,7.2,0,4,1335.1222,172.5164,41.3874,15.5042,0,0.6,0.49,1,7.03,4.6,6757.79659967422,0.2,0.121879512528639,1159.1678,1950.7884,2377.9366,0,0,266.8944,80.9984
"567","AS14.17",2014-04-14,7,1,4,1571.2192,157.178,0,16.3262,0,0,0.37,1,7.07,4.6,6226.10759973526,0,0.13179923728584,788.623,1620.4298,2527.5246,0,0,85.8908,82.3406
"568","AS14.17",2014-04-15,7,2,4,1472.4624,158.3076,0,15.52,0,0.2,0.48,1,7.07,4.8,5206.87119970322,0,0.126975818626116,766.6006,1353.4922,1655.7308,0,0,40.0204,73.8852
"569","AS14.17",2014-04-16,7.2,3,4,1387.0612,140.2242,0,15.52,0,0.2,0.36,1,7.12,5,5210.6055996418,0.2,0.127268298867389,867.0256,1986.4578,1519.629,0,0,32.3952,207.1146
"570","AS14.17",2014-04-17,7,4,4,1304.3004,151.265,0,9.6512,0,0.6,0.44,1,7.12,5,5707.1346001625,0.4,0.108068404498598,789.5338,2598.0982,1481.807,0,0,43.4466,208.5584
"571","AS14.17",2014-04-18,7,5,4,1383.098,151.265,0,10.581,0,0.6,0.44,1,7.08,5,5661.48500022888,0.8,0.0981079390953931,637.9464,2704.5766,1392.7968,0,0,43.4466,209.4774
"572","AS14.17",2014-04-19,7,6,4,879.0296,110.0622,0,7.553,0,0.8,0.68,1,7.04,4.6,4789.74160022735,0.8,0.120686039301916,546.1966,2697.6492,1173.2656,0,0,43.4466,205.1092
"573","AS14.17",2014-04-20,7.2,0,4,868.2234,55.777,0,7.553,0,0.6,0.72,1,7.04,4.6,4734.40260062218,0.8,0.13711103858786,464.8682,2817.7492,1173.2656,0,0,13.6766,203.937
"574","AS14.17",2014-04-21,7.4,1,4,1041.187,195.9554,0,7.553,0,0.6,0.72,1,7.08,4.6,5101.67580075264,0.6,0.140896833693435,333.37,2277.0046,1265.7626,0,0,62.3108,42.0556
"575","AS14.17",2014-04-22,6.6,2,4,914.4986,160.522,0,2.5356,0,0.4,0.64,1,7.12,4.6,4325.40480027199,0.4,0.136261277078209,221.624,2238.799,1183.3746,0,0,51.2594,45.056
"576","AS14.17",2014-04-23,7.25,3,4,928.4138,174.9324,0,1.6058,0,0.4,0.68,1,7.04,4.6,5120.37100043297,0.4,0.123155401823915,225.2886,2895.0306,1340.342,0,0,51.2594,45.6038
"577","AS14.17",2014-04-24,7.2,4,4,1157.258,268.503,0,0.602,0,0.4,0.68,1,7.09,4.8,6403.38640065193,0.4,0.0998116805018027,332.1414,3348.0998,1388.9336,0,0,57.485,48.1206
"578","AS14.17",2014-04-25,7.2,5,4,1505.1038,326.3498,0,0.602,0,0.6,0.68,1,7.13,4.8,7802.09240055084,0.4,0.0883273659749977,3346.1656,3560.4324,1650.1044,0,512.5814,57.485,47.51
"579","AS14.17",2014-04-26,8,6,4,1097.4926,392.7618,0,2.209,0,1.4,0.68,1,7.13,4.8,6603.90860037804,0.6,0.104826509885869,3432.3082,3665.5068,1489.1504,0,512.5814,76.689,63.1098
"580","AS14.17",2014-04-27,7.2,0,4,1044.427,388.9326,0,1.607,0,1.2,0.8,1,7.25,4.6,6513.45519990921,0.8,0.12455475509053,3550.2254,3530.8156,1418.9514,0,512.5814,76.689,61.8808
"581","AS14.17",2014-04-28,6.75,1,4,1160.321,379.9854,0,1.607,0,1.2,0.88,1,7.37,4.6,5823.77739973068,0.8,0.136193420198447,6197.1228,3201.7026,1186.1846,0,512.5814,76.689,59.3994
"582","AS14.17",2014-04-29,7,2,4,1074.7084,451.5312,0,2.2228,0,1,0.83,0.866666666666667,7.27,4.6,4869.25119943619,0.8,0.141303728396451,6127.4974,2938.8954,1002.1704,0,512.5814,122.2938,59.193
"583","AS14.17",2014-04-30,7,3,4,886.3318,735.5032,0,2.2228,0,0.8,0.79,0.866666666666667,7.23,4.6,4282.16859893799,0.8,0.141426299582238,3194.9072,2946.2198,1062.6614,0,0,122.2938,58.1982
"584","AS14.17",2014-05-01,8,4,5,971.487,590.7872,0,7.5924,0,0,0.91,0.866666666666667,7.19,4,4140.72579898834,0.6,0.12562073733136,5322.8882,2730.6966,785.4568,12.1104,0,51.8304,42.8628
"585","AS14.17",2014-05-02,7,5,5,962.1666,590.7872,0,10.6038,0,0,0.91,0.866666666666667,7.19,3.4,5101.44039936066,0.6,0.104722518074641,5233.7938,2376.9428,788.064,12.1104,1072.8668,51.8304,33.358
"586","AS14.17",2014-05-03,7.25,6,5,676.9088,768.785,0,10.6038,0,0.2,0.91,0.866666666666667,7.15,2.8,4672.91579966545,0.2,0.134652531113169,3690.4906,1959.1254,615.2556,12.1104,1072.8668,51.8304,31.0846
"587","AS14.19",2014-03-26,6,3,3,28.8538,0,0,0,0,6.2,-0.636666666666667,0.503333333333333,5.95333333333333,4.4,3923.54859981537,0,0.0905671556036026,1449.1488,2873.2694,5.225,0,0,0,161.771
"588","AS14.19",2014-03-27,6.6,4,3,55.7956,0,0.4012,0,0,6.8,-0.89,0.45,6.22,4.8,3419.61659970284,0,0.0904191172447662,1232.8562,2553.761,5.225,0,0,0,148.2636
"589","AS14.19",2014-03-28,6.6,5,3,79.5528,0,13.7726,0,0,6.8,-0.61,0.49,6.22,4.8,3187.49979929924,0.2,0.0995441852182984,760.1274,2618.2028,53.7286,0,0,0,61.7778
"590","AS14.19",2014-03-29,7.4,6,3,71.285,0,14.582,0,0,7.6,-0.57,0.57,6.14,4.8,3534.46739940643,0.4,0.123426550482678,815.9098,2812.0782,166.2984,0,0,0,53.7028
"591","AS14.19",2014-03-30,7,0,3,71.285,0,14.582,0,0,8.6,-0.45,0.73,6.42,4.8,3456.3969991684,0.8,0.128239513276245,860.663,2317.7094,178.1286,0,0,0,62.1374
"592","AS14.19",2014-03-31,7.2,1,3,71.285,0,14.582,0,0,7.2,-0.28,0.84,6.72,5,2703.53719935417,0.8,0.118493926005183,1225.7784,1669.6492,178.1286,0,0,0,61.3304
"593","AS14.19",2014-04-01,6.4,2,4,43.3358,47.6434,14.1808,0,0,7.2,-0.24,0.96,6.96,5,3059.17199935913,1,0.122735160689639,1215.0626,2049.728,178.1286,0,0,0,60.3574
"594","AS14.19",2014-04-02,7.6,3,4,5.256,47.6434,2.5738,0,0,6,-0.24,0.88,6.92,5,3054.17319984436,0.8,0.122987604852424,1157.3294,2566.5476,129.625,0,0,0,60.7226
"595","AS14.19",2014-04-03,6.6,4,4,9.5434,47.6434,1.7644,0,0,5,-0.16,0.84,7.12,5,2878.99640007019,0.6,0.108645862818345,1104.0686,2558.6058,17.0552,0,0,0,56.2278
"596","AS14.19",2014-04-04,7,5,4,9.5434,47.6434,1.7644,0,0,3.4,-0.2,0.72,6.96,5,3154.61160020828,0.2,0.0956704403176404,1113.2988,2852.709,0,0,0,0,45.5858
"597","AS14.19",2014-04-05,8,6,4,53.4246,47.6434,1.7644,0,0,4.6,-0.16,0.64,6.96,5,3739.53500041961,0.2,0.114169937038207,831.8182,3137.3572,0,0,0,0,74.672
"598","AS14.19",2014-04-06,7.25,0,4,64.0986,0,1.7644,0,0,5.6,-0.2,0.68,7.12,5,2944.04540066719,0,0.115336890328367,788.9678,2313.4808,0,0,72.1964,0,78.815
"599","AS14.19",2014-04-07,6.6,1,4,64.0986,0,0,0,0,7,-0.45,0.84,7.29,4.8,2724.39960045815,0.2,0.107488345756403,823.4846,1695.2808,0,0,72.1964,0,78.785
"600","AS14.19",2014-04-08,6.8,2,4,97.4712,0,0,0,0,8.6,-0.61,0.76,7.09,4.8,3120.35300087929,0.2,0.128742620612335,1007.7092,2058.0278,0,0,72.1964,0,83.263
"601","AS14.19",2014-04-09,7.2,3,4,97.4712,0,0,10.6684,0,9.8,-0.69,0.84,7.13,4.8,3074.83900089264,0.6,0.131939750678517,1075.72,1956.4188,0,0,72.1964,0,82.6672
"602","AS14.19",2014-04-10,6.75,4,4,53.59,0,0,10.6684,0,9.2,-0.73,0.92,7.17,4.8,2895.36860103607,0.8,0.124048545663488,886.12,2027.1046,0,0,72.1964,0,55.6532
"603","AS14.19",2014-04-11,6.8,5,4,56.4388,0,0,10.6684,0,7.8,-0.71,0.83,6.92,4.6,2662.02280101776,0.8,0.111417634663806,1398.8248,1895.4156,0,0,0,0,49.033
"604","AS14.19",2014-04-12,7.2,6,4,68.7312,0,0,10.6684,0,7.4,-0.58,0.83,6.83,4.8,2722.53480129242,0.6,0.11479159326935,1446.401,1896.8202,0,0,0,0,47.666
"605","AS14.19",2014-04-13,7.2,0,4,103.6202,0,0,10.6684,0,6.4,-0.34,0.87,6.95,4.8,2324.24480075836,0.6,0.0913156021256132,1290.8302,1493.3498,0,0,0,0,44.0418
"606","AS14.19",2014-04-14,7,1,4,148.9954,0,0,0,0,6,-0.38,0.87,7.03,4.8,2044.83560037613,0.2,0.0962379414268311,1159.3118,1284.2386,0,0,0,0,48.4796
"607","AS14.19",2014-04-15,6.4,2,4,190.7004,0,8.4564,0,0,7.4,-0.22,0.87,6.99,4.8,2434.8321999073,0,0.101910719884677,1649.705,1544.2694,0,0,0,0,50.0814
"608","AS14.19",2014-04-16,6.8,3,4,181.018,0,10.9906,0,0,7.4,-0.32,0.92,6.92,5,3081.8821999073,0,0.113503605602182,1155.3982,2138.717,0,0,0,0,66.2944
"609","AS14.19",2014-04-17,6.8,4,4,239.6714,0,10.9906,0,0,7,-0.32,0.92,6.92,5,2901.30379972458,0.2,0.106727534043136,998.6364,3238.7002,0,0,0,0,69.2724
"610","AS14.19",2014-04-18,6.8,5,4,181.4558,0,10.9906,0,0,6,-0.52,0.96,6.84,5,3485.77979946136,0.2,0.113810073441025,886.5224,4118.5824,0,0,0,0,69.684
"611","AS14.19",2014-04-19,6.8,6,4,136.0806,0,10.9906,0,0,5.4,-0.6,0.96,6.76,5,3846.19899973869,0.4,0.104061285679601,848.866,4619.027,0,0,45.8264,0,66.0366
"612","AS14.19",2014-04-20,7.6,0,4,159.1564,0,4.27,0,0,3.6,-0.76,0.96,6.72,5,3068.58059983253,0.4,0.0969389532701855,311.0588,4018.169,0,0,45.8264,0,63.6174
"613","AS14.19",2014-04-21,6.4,1,4,170.5588,0,1.7358,0,0,3.6,-0.52,1,6.96,5,2558.63799962997,0.4,0.0911772266146653,347.5386,3477.0086,0,0,45.8264,0,49.2878
"614","AS14.19",2014-04-22,6.8,2,4,6114.2972,0,1.7358,0,0,4,-0.44,1,6.88,5,2531.52559957504,0.2,0.102428486843217,398.1228,2271.8918,0,0,45.8264,0,47.3396
"615","AS14.19",2014-04-23,6,3,4,6099.8016,0,1.7358,0,0,5.2,-0.16,1.04,6.88,5,2554.86679983139,0.2,0.109537120679103,488.4578,2057.1954,0,0,45.8264,0,47.9828
"616","AS14.19",2014-04-24,6.6,4,4,6138.435,0,1.7358,0,0,5.4,-0.16,1.04,6.72,4.6,2513.40179982185,0.2,0.118680374927032,530.2904,2140.8732,0,0,0,0,50.6034
"617","AS14.19",2014-04-25,7.25,5,4,6073.6542,0,0,0,0,5.2,-0.2,1.04,6.68,4.6,2883.7476000309,0.2,0.117737380098913,549.666,2466.8994,0,0,0,0,76.915
"618","AS14.19",2014-04-26,7.75,6,4,6110.1628,0,0,0.7306,0,5.6,-0.39,0.95,6.61,4.4,3071.64619984627,0.2,0.112701001135637,556.4516,2804.726,109.298,0,0,0,77.2092
"619","AS14.19",2014-04-27,6.33333333333333,0,4,95.4786,0,0,0.7306,0,5.6,-0.15,1.05,6.88,4.2,2999.35159978867,0.4,0.135827575733544,1003.3068,2668.4096,109.298,0,0,0,89.2782
"620","AS14.19",2014-04-28,6.4,1,4,169.6228,51.8916,0,0.7306,0,5,-0.57,0.976666666666667,6.78666666666667,4.4,2628.54119982719,0.4,0.117398736279179,998.184,2312.058,109.298,0,0,0,96.3298
"621","AS14.19",2014-04-29,7.2,2,4,250.8646,64.3132,0,0.7306,0,5,-0.37,0.896666666666667,6.86666666666667,4.8,2602.74659957886,0.2,0.116025368971533,1021.7922,2378.5162,109.298,0,0,0,96.3188
"622","AS14.19",2014-04-30,7,3,4,285.5258,64.3132,0,0.7306,0,5.2,-0.17,0.856666666666667,6.98666666666667,4.8,2461.43619914055,0.2,0.100041378470116,1173.7582,2243.8374,109.298,0,0,0,67.9706
"623","AS14.19",2014-05-01,6.8,4,5,307.9724,64.3132,0,0,0,6.4,0.06,0.866666666666667,6.93666666666667,5,2553.61179924011,0.2,0.0935956963856846,1153.9416,2136.8644,1.025,0,0,0,69.5986
"624","AS14.19",2014-05-02,7.8,5,5,374.972,64.3132,0.6058,0,0,5.6,-0.18,0.726666666666667,6.74666666666667,5.2,2907.23379917145,0,0.069028136951839,721.9588,2487.6298,1.025,0,0,0,57.4946
"625","AS14.19",2014-05-03,7.4,6,5,295.734,12.4216,1.2132,0,0,6.6,0.2,0.8,7.04,5,2588.08079929352,0,0.0985158580772707,791.8786,2178.231,1.025,0,0,0,55.4344
"626","AS14.19",2014-05-04,6.6,0,5,177.674,0,1.2132,0,0,8.4,0.28,0.88,7.24,5,2633.27579975128,0.4,0.115783612540961,848.3508,1823.0566,1.025,0,0,0,58.85
"627","AS14.20",2014-03-25,6,2,3,55.7704,0,518.75,0,0,0,0.17,0.59,7.18,3.8,1009.82579989433,0.4,0.0645008679808371,86.7468,366.6258,50.9094,0,101.8196,0,27.6168
"628","AS14.20",2014-03-26,6.8,3,3,150.8764,0,453.9822,17.7258,0,0,0.22,0.29,6.98,4.4,1467.53379998207,0.4,0.0564633969533815,218.9594,413.9018,94.6396,0,158.638,0,53.7218
"629","AS14.20",2014-03-27,7,4,3,220.3494,0,453.9822,17.7258,0,0,0.25,0.32,6.94,4.6,1611.17839999199,0.4,0.0377913202317964,264.3174,430.0582,168.7758,0,158.638,0,68.308
"630","AS14.20",2014-03-28,6.25,5,3,269.882,0,239.7632,17.7258,0,0,0.1,0.37,6.84,4.6,1550.85960001946,0.4,0.0476481103552532,304.0852,372.482,177.6502,0,283.5822,0,56.6604
"631","AS14.20",2014-03-29,7.4,6,3,269.882,0,235.3338,17.7258,0,0,0.04,0.21,6.57,4.4,1504.69579997063,0.2,0.043768039808516,376.5522,267.6296,167.9992,0,283.5822,0,45.1074
"632","AS14.20",2014-03-30,7.5,0,3,224.2256,0,44.403,17.7258,0,0.8,0.28,0.33,6.69,4.4,1178.27500004768,0,0.0647292048570597,377.8192,118.5562,135.4014,0,293.402,0,66.793
"633","AS14.20",2014-03-31,7,1,3,185.1006,0,164.2202,0,0,0.8,0.63,0.63,6.99,4.4,813.621800088883,0.4,0.124983834486689,207.762,158.8892,83.0106,0,223.9248,0,40.688
"634","AS14.20",2014-04-01,6.25,2,4,115.6276,0,164.2202,0,0,1,0.71,0.71,7.03,4.2,668.101200056077,1,0.122331403143782,156.3864,146.8746,8.8744,0,223.9248,0,26.1018
"635","AS14.20",2014-04-02,6.5,3,4,65.4924,0,164.2202,0,0,1,0.66,0.56,6.88,4.2,421.283399963379,1.8,0.110931403143782,118.3124,123.8638,0,0,289.6296,0,26.1018
"636","AS14.20",2014-04-03,6.66666666666667,4,4,223.3518,18.6868,164.2202,0,0,1,0.56,0.61,6.93,4.2,784.518600130081,1.8,0.119595424307803,138.7116,240.3276,29.7564,0,289.6296,0,28.12
"637","AS14.20",2014-04-04,7,5,4,223.3518,18.6868,164.2202,0,0,0.4,0.426666666666667,0.476666666666667,6.78333333333333,3.8,643.280400133133,1.8,0.102972187412977,122.9146,236.1016,29.7564,0,190.649,0,5.901
"638","AS14.20",2014-04-05,7,6,4,230.666,18.6868,0,0,0,0.4,0.376666666666667,0.376666666666667,6.68333333333333,3.8,889.514799833298,1.4,0.0300786688944584,173.634,299.6394,29.7564,15.0798,300.0096,0,14.2018
"639","AS14.20",2014-04-06,7,0,4,230.666,18.6868,0,0,0,0.6,0.296666666666667,0.376666666666667,6.68333333333333,4,1046.88719992638,0.8,0.0456907160937149,195.3848,314.4018,35.2514,15.0798,384.527,0,44.981
"640","AS14.20",2014-04-07,6.8,1,4,318.144,18.6868,0,0,0,1.2,0.416666666666667,0.536666666666667,6.83333333333333,4.2,1825.8147998333,0.2,0.0577361442582078,233.9204,484.9572,38.068,15.0798,277.5164,0,44.981
"641","AS14.20",2014-04-08,7.25,2,4,275.2366,0,0,0,0,1.2,0.536666666666667,0.686666666666667,6.89333333333333,4.4,1428.50959973335,0.4,0.050112559930078,146.5588,518.406,23.7846,15.0798,383.6544,0,41.3574
"642","AS14.20",2014-04-09,7.75,3,4,276.0414,0,0,0,0,1,0.57,0.77,7.01,4.6,1537.9719997406,0.8,0.0397813657830944,151.152,518.406,23.7846,15.0798,489.9978,0,39.08
"643","AS14.20",2014-04-10,7,4,4,404.7574,0,0,0,0,1,0.47,0.87,7.16,4.6,1431.34179992676,1.6,0.0505054755140535,144.3628,418.688,73.5548,0,380.6372,0,39.6238
